mean_fee,service_count,above_cap,sa3_code,sa3_name,sa4_code,sa4_name,file_source,year,month,date,city,cccpi,cpi,base_fee,index_fee,base_cccpi,index_cccpi,base_cpi,index_cpi,base_prescpi,index_prescpi,adj_fee,prop_above,aprox_sub,sub_lvl
13.6,23,8,30305,Rocklea - Acacia Ridge,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,9.05,150.27624309392266,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,13.522396576319544,0.34782608695652173,31.600746405180942,cheaper
13.58,13,4,30306,Sunnybank,303,Brisbane - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,8.57,158.4597432905484,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,13.502510699001427,0.3076923076923077,39.784246601806686,cheaper
13.9,10,3,30401,Centenary,304,Brisbane - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,9.41,147.7151965993624,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,13.8206847360913,0.3,29.039699910620683,cheaper
13.64,16,2,30402,Kenmore - Brookfield - Moggill,304,Brisbane - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,9.73,140.18499486125387,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,13.562168330955778,0.125,21.509498172512153,cheaper
13.91,22,11,30403,Sherwood - Indooroopilly,304,Brisbane - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,9.88,140.78947368421052,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,13.830627674750358,0.5,22.113976995468803,cheaper
13.3,26,6,30404,The Gap - Enoggera,304,Brisbane - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,9.22,144.2516268980477,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,13.22410841654779,0.23076923076923078,25.576130209305987,cheaper
14.54,33,20,30501,Brisbane Inner,305,Brisbane Inner City,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,10.53,138.08167141500476,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,14.457032810271041,0.6060606060606061,19.406174726263046,cheaper
14.95,18,11,30502,Brisbane Inner - East,305,Brisbane Inner City,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,10.66,140.2439024390244,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,14.864693295292438,0.6111111111111112,21.56840575028268,cheaper
14.06,39,17,30503,Brisbane Inner - North,305,Brisbane Inner City,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,9.92,141.73387096774195,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,13.979771754636236,0.4358974358974359,23.058374279000233,cheaper
14.45,22,15,30504,Brisbane Inner - West,305,Brisbane Inner City,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,bri,179.2,139.4,10.38,139.21001926782273,151,118.67549668874172,114,122.28070175438596,140.2,99.42938659058488,14.367546362339516,0.6818181818181818,20.534522579081013,cheaper
13.96,12,2,40101,Adelaide City,401,Adelaide - Central and Hills,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,10.02,139.32135728542917,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.969935943060499,0.16666666666666666,28.51433974156953,cheaper
12.95,24,2,40102,Adelaide Hills,401,Adelaide - Central and Hills,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.7,133.50515463917526,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,12.959217081850534,0.08333333333333333,22.698137095315616,cheaper
13.52,13,5,40103,Burnside,401,Adelaide - Central and Hills,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,10.32,131.0077519379845,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.52962277580071,0.38461538461538464,20.20073439412485,cheaper
13.81,14,7,40104,Campbelltown (SA),401,Adelaide - Central and Hills,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.9,139.49494949494948,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.819829181494663,0.5,28.687931951089837,cheaper
13.98,19,9,40105,Norwood - Payneham - St Peters,401,Adelaide - Central and Hills,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,10.71,130.53221288515405,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.989950177935944,0.47368421052631576,19.72519534129441,cheaper
14.26,13,8,40106,Prospect - Walkerville,401,Adelaide - Central and Hills,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,11.07,128.81662149954835,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,14.27014946619217,0.6153846153846154,18.009603955688704,cheaper
13.38,18,3,40107,Unley,401,Adelaide - Central and Hills,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,10.85,123.31797235023043,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.389523131672597,0.16666666666666666,12.51095480637079,cheaper
13.49,14,3,40201,Gawler - Two Wells,402,Adelaide - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.78,137.93456032719837,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.499601423487546,0.21428571428571427,27.127542783338725,cheaper
13.27,28,4,40202,Playford,402,Adelaide - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.26,143.30453563714903,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.279444839857652,0.14285714285714285,32.497518093289386,cheaper
13.53,20,4,40203,Port Adelaide - East,402,Adelaide - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.81,137.92048929663608,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.539629893238432,0.2,27.113471752776434,cheaper
13.16,39,5,40204,Salisbury,402,Adelaide - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,8.97,146.711259754738,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.169366548042703,0.1282051282051282,35.90424221087835,cheaper
13.52,27,6,40205,Tea Tree Gully,402,Adelaide - North,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.41,143.67693942614238,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.52962277580071,0.2222222222222222,32.86992188228274,cheaper
13.59,14,3,40301,Holdfast Bay,403,Adelaide - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.74,139.52772073921972,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.59967259786477,0.21428571428571427,28.720703195360073,cheaper
13.33,27,4,40302,Marion,403,Adelaide - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.9,134.64646464646464,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.339487544483987,0.14814814814814814,23.839447102604993,cheaper
13.89,25,11,40303,Mitcham,403,Adelaide - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,10.57,131.4096499526963,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.899886120996442,0.44,20.602632408836655,cheaper
13.06,49,8,40304,Onkaparinga,403,Adelaide - South,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.15,142.73224043715845,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.06929537366548,0.16326530612244897,31.92522289329881,cheaper
13.37,27,8,40401,Charles Sturt,404,Adelaide - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.98,133.96793587174346,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,13.379516014234873,0.2962962962962963,23.16091832788382,cheaper
12.75,16,0,40402,Port Adelaide - West,404,Adelaide - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,9.18,138.88888888888889,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,12.759074733096085,0,28.081871345029242,cheaper
14,27,9,40403,West Torrens,404,Adelaide - West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,ade,157.9,140.6,10.16,137.79527559055117,142.5,110.80701754385964,113,124.42477876106194,140.5,100.0711743772242,14.009964412811387,0.3333333333333333,26.988258046691527,cheaper
15.15,22,18,50301,Cottesloe - Claremont,503,Perth - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,11.86,127.74030354131536,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,15.051124002900654,0.8181818181818182,6.981682851660182,cheaper
15.3,45,37,50302,Perth City,503,Perth - Inner,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,11.88,128.78787878787878,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,15.200145032632342,0.8222222222222222,8.029258098223607,cheaper
13.84,27,9,50401,Bayswater - Bassendean,504,Perth - North East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.67,143.12306101344362,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.74967367657723,0.3333333333333333,22.364440323788443,cheaper
13.4,9,4,50402,Mundaring,504,Perth - North East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.51,140.90431125131443,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.31254532269761,0.4444444444444444,20.14569056165925,cheaper
13.43,51,15,50403,Swan,504,Perth - North East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.15,146.77595628415298,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.342349528643945,0.29411764705882354,26.01733559449781,cheaper
13.98,52,19,50501,Joondalup,505,Perth - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,10,139.8,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.888759970993474,0.36538461538461536,19.041379310344837,cheaper
14.63,61,36,50502,Stirling,505,Perth - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,10.82,135.21256931608136,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,14.534517766497464,0.5901639344262295,14.453948626426182,cheaper
13.5,76,12,50503,Wanneroo,505,Perth - North West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.46,142.7061310782241,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.411892675852066,0.15789473684210525,21.94751038856893,cheaper
13.27,35,6,50601,Armadale,506,Perth - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,8.95,148.268156424581,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.18339376359681,0.17142857142857143,27.509535734925834,cheaper
14.02,24,9,50602,Belmont - Victoria Park,506,Perth - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.93,141.18831822759316,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.928498912255257,0.375,20.429697537937983,cheaper
14,30,9,50603,Canning,506,Perth - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.82,142.5661914460285,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.908629441624367,0.3,21.807570756373337,cheaper
13.5,48,14,50604,Gosnells,506,Perth - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.64,140.0414937759336,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.411892675852066,0.2916666666666667,19.282873086278414,cheaper
13.66,15,1,50605,Kalamunda,506,Perth - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.58,142.58872651356992,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.570848440899203,0.06666666666666667,21.83010582391475,cheaper
13.42,12,1,50606,Serpentine - Jarrahdale,506,Perth - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.09,147.63476347634764,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.332414793328498,0.08333333333333333,26.87614278669247,cheaper
14.69,16,11,50607,South Perth,506,Perth - South East,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,11.08,132.5812274368231,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,14.594126178390137,0.6875,11.822606747167924,cheaper
14.1,44,16,50701,Cockburn,507,Perth - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,10.05,140.29850746268656,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,14.007976794778823,0.36363636363636365,19.539886773031384,cheaper
13.7,16,3,50702,Fremantle,507,Perth - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,10.47,130.85004775549186,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.610587382160986,0.1875,10.091427065836683,cheaper
13.57,15,2,50703,Kwinana,507,Perth - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,9.65,140.6217616580311,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.48143582306019,0.13333333333333333,19.863140968375916,cheaper
15.15,35,25,50704,Melville,507,Perth - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,11.23,134.90650044523596,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,15.051124002900654,0.7142857142857143,14.147879755580789,cheaper
13.17,47,5,50705,Rockingham,507,Perth - South West,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,per,175.1,137,8.83,149.15062287655718,145,120.75862068965517,111.3,123.09074573225517,137.9,99.34735315445975,13.08404641044235,0.10638297872340426,28.392002186902005,cheaper
12.56,16,0,60102,Hobart - North East,601,Hobart,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,hob,173.2,133.8,9.24,135.93073593073592,151,114.7019867549669,111,120.54054054054055,133.7,100.07479431563203,12.569394166043384,0,21.228749175769025,cheaper
12.81,11,0,60103,Hobart - North West,601,Hobart,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,hob,173.2,133.8,9.39,136.42172523961662,151,114.7019867549669,111,120.54054054054055,133.7,100.07479431563203,12.819581151832464,0,21.719738484649724,cheaper
11.78,7,0,60104,Hobart - South and West,601,Hobart,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,hob,173.2,133.8,8.28,142.2705314009662,151,114.7019867549669,111,120.54054054054055,133.7,100.07479431563203,11.788810770381453,0,27.56854464599931,cheaper
12.38,26,0,60105,Hobart Inner,601,Hobart,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,hob,173.2,133.8,9.19,134.7116430903156,151,114.7019867549669,111,120.54054054054055,133.7,100.07479431563203,12.389259536275247,0,20.009656335348694,cheaper
13,10,1,70101,Darwin City,701,Darwin,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,dar,136.7,136.8,9.44,137.71186440677968,132.5,103.16981132075472,113.6,120.42253521126763,138.9,98.48812095032397,12.803455723542118,0.1,34.542053086024964,cheaper
12.34,28,3,70102,Darwin Suburbs,701,Darwin,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,dar,136.7,136.8,9.07,136.0529217199559,132.5,103.16981132075472,113.6,120.42253521126763,138.9,98.48812095032397,12.153434125269978,0.10714285714285714,32.88311039920117,cheaper
12.27,24,3,70104,Palmerston,701,Darwin,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,dar,136.7,136.8,8.97,136.78929765886286,132.5,103.16981132075472,113.6,120.42253521126763,138.9,98.48812095032397,12.084492440604752,0.125,33.619486338108146,cheaper
15.58,30,24,80105,North Canberra,801,Australian Capital Territory,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,can,173.9,137.2,11.42,136.42732049036778,127,136.92913385826773,113.1,121.30857648099027,137.3,99.92716678805533,15.56865258557902,0.8,-0.5018133678999561,cheaper
15.7,25,20,80106,South Canberra,801,Australian Capital Territory,Attachment C - Tables to be published on the website - Sep qtr 2024.xlsx,2024,9,2024-09-01,can,173.9,137.2,11.43,137.35783027121607,127,136.92913385826773,113.1,121.30857648099027,137.3,99.92716678805533,15.688565185724686,0.8,0.4286964129483408,cheaper
14.79,77,56,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,10.37,142.62295081967213,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,14.79,0.7272727272727273,29.412723546944846,cheaper
13.75,22,9,11502,Dural - Wisemans Ferry,115,Sydney - Baulkham Hills and Hawkesbury,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.99,137.63763763763762,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13.75,0.4090909090909091,24.427410364910344,cheaper
13.29,6,2,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.11,145.88364434687156,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13.29,0.3333333333333333,32.67341707414428,cheaper
14.36,36,20,11504,Rouse Hill - McGraths Hill,115,Sydney - Baulkham Hills and Hawkesbury,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.62,149.27234927234926,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,14.36,0.5555555555555556,36.06212199962198,cheaper
12.9,68,10,11601,Blacktown,116,Sydney - Blacktown,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.07,142.2271223814774,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,12.9,0.14705882352941177,29.016895108750106,cheaper
14.37,69,38,11602,Blacktown - North,116,Sydney - Blacktown,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.71,147.99176107106072,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,14.37,0.5507246376811594,34.78153379833344,cheaper
12.5,48,4,11603,Mount Druitt,116,Sydney - Blacktown,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,8.82,141.7233560090703,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,12.5,0.08333333333333333,28.51312873634302,cheaper
13.64,22,4,11701,Botany,117,Sydney - City and Inner South,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,10.38,131.40655105973025,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13.64,0.18181818181818182,18.196323787002967,cheaper
14.84,27,16,11702,Marrickville - Sydenham - Petersham,117,Sydney - City and Inner South,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,11.62,127.71084337349399,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,14.84,0.5925925925925926,14.500616100766706,cheaper
15.8,97,76,11703,Sydney Inner City,117,Sydney - City and Inner South,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,12.47,126.70408981555734,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,15.8,0.7835051546391752,13.493862542830058,cheaper
17.82,64,64,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,13.86,128.57142857142858,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,17.82,1,15.361201298701303,cheaper
15.61,71,54,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,12.26,127.32463295269167,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,15.61,0.7605633802816901,14.114405679964392,cheaper
13.1,116,21,11901,Bankstown,119,Sydney - Inner South West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.46,138.47780126849892,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13.1,0.1810344827586207,25.26757399577164,cheaper
12.95,78,8,11902,Canterbury,119,Sydney - Inner South West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.38,138.0597014925373,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,12.95,0.10256410256410256,24.84947421981002,cheaper
13.7,72,26,11903,Hurstville,119,Sydney - Inner South West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,10.2,134.31372549019608,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13.7,0.3611111111111111,21.103498217468797,cheaper
13.56,65,18,11904,Kogarah - Rockdale,119,Sydney - Inner South West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.75,139.07692307692307,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13.56,0.27692307692307694,25.866695804195786,cheaper
15.2,41,30,12001,Canada Bay,120,Sydney - Inner West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,11.47,132.5196163905841,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,15.2,0.7317073170731707,19.309389117856824,cheaper
16.34,35,30,12002,Leichhardt,120,Sydney - Inner West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,12.94,126.27511591962906,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,16.34,0.8571428571428571,13.064888646901778,cheaper
14.71,73,47,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,11,133.72727272727275,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,14.71,0.6438356164383562,20.517045454545467,cheaper
15.97,65,59,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,12.58,126.94753577106519,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,15.97,0.9076923076923077,13.73730849833791,cheaper
14.63,51,34,12102,Hornsby,121,Sydney - North Sydney and Hornsby,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,10.7,136.72897196261684,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,14.63,0.6666666666666666,23.51874468988956,cheaper
15.97,57,49,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,13.29,120.16553799849513,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,15.97,0.8596491228070176,6.955310725767845,cheaper
17.65,40,37,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,14.26,123.77279102384291,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,17.65,0.925,10.562563751115633,cheaper
16.54,22,21,12201,Manly,122,Sydney - Northern Beaches,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,13.36,123.80239520958082,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,16.54,0.9545454545454546,10.592167936853542,cheaper
15.59,19,16,12202,Pittwater,122,Sydney - Northern Beaches,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,11.24,138.70106761565836,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,15.59,0.8421052631578947,25.49084034293108,cheaper
14.77,63,45,12203,Warringah,122,Sydney - Northern Beaches,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,11.17,132.2291853178156,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,14.77,0.7142857142857143,19.01895804508831,cheaper
13.17,42,10,12301,Camden,123,Sydney - Outer South West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.06,145.36423841059602,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13.17,0.23809523809523808,32.154011137868736,cheaper
12.61,90,10,12302,Campbelltown (NSW),123,Sydney - Outer South West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,8.38,150.47732696897373,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,12.61,0.1111111111111111,37.26709969624645,cheaper
11.54,26,0,12303,Wollondilly,123,Sydney - Outer South West,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,7.61,151.64257555847567,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,11.54,0,38.43234828574839,cheaper
13,25,1,12401,Blue Mountains,124,Sydney - Outer West and Blue Mountains,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.07,143.32965821389195,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,13,0.04,30.119430941164666,cheaper
12.86,86,13,12403,Penrith,124,Sydney - Outer West and Blue Mountains,Child Care Subsidy data tables - December quarter 2024.xlsx,2024,12,2024-12-01,syd,159.4,139.7,9.12,141.00877192982458,140.8,113.21022727272728,115.2,121.2673611111111,139.7,100,12.86,0.1511627906976744,27.798544657097295,cheaper
